time,Illumination(lux),year,month,day,hour
20200622:0010,0.0,2020,06,22,00
20200622:0110,0.0,2020,06,22,01
20200622:0210,0.0,2020,06,22,02
20200622:0310,0.0,2020,06,22,03
20200622:0410,14139.6,2020,06,22,04
20200622:0510,54225.6,2020,06,22,05
20200622:0610,73336.8,2020,06,22,06
20200622:0710,87494.4,2020,06,22,07
20200622:0810,96282.0,2020,06,22,08
20200622:0910,95163.59999999999,2020,06,22,09
20200622:1010,93336.0,2020,06,22,10
20200622:1110,89592.0,2020,06,22,11
20200622:1210,88879.2,2020,06,22,12
20200622:1310,91358.40000000001,2020,06,22,13
20200622:1410,99108.0,2020,06,22,14
20200622:1510,93105.6,2020,06,22,15
20200622:1610,88556.40000000001,2020,06,22,16
20200622:1710,69693.59999999999,2020,06,22,17
20200622:1810,18672.0,2020,06,22,18
20200622:1910,0.0,2020,06,22,19
20200622:2010,0.0,2020,06,22,20
20200622:2110,0.0,2020,06,22,21
20200622:2210,0.0,2020,06,22,22
20200622:2310,0.0,2020,06,22,23
20200623:0010,0.0,2020,06,23,00
20200623:0110,0.0,2020,06,23,01
20200623:0210,0.0,2020,06,23,02
20200623:0310,0.0,2020,06,23,03
20200623:0410,10723.2,2020,06,23,04
20200623:0510,46827.600000000006,2020,06,23,05
20200623:0610,66830.4,2020,06,23,06
20200623:0710,82822.8,2020,06,23,07
20200623:0810,92811.59999999999,2020,06,23,08
20200623:0910,91914.0,2020,06,23,09
20200623:1010,90218.40000000001,2020,06,23,10
20200623:1110,84920.4,2020,06,23,11
20200623:1210,87343.2,2020,06,23,12
20200623:1310,91566.0,2020,06,23,13
20200623:1410,94062.0,2020,06,23,14
20200623:1510,91586.40000000001,2020,06,23,15
20200623:1610,84206.40000000001,2020,06,23,16
20200623:1710,68571.59999999999,2020,06,23,17
20200623:1810,41742.0,2020,06,23,18
20200623:1910,0.0,2020,06,23,19
20200623:2010,0.0,2020,06,23,20
20200623:2110,0.0,2020,06,23,21
20200623:2210,0.0,2020,06,23,22
20200623:2310,0.0,2020,06,23,23
20200624:0010,0.0,2020,06,24,00
20200624:0110,0.0,2020,06,24,01
20200624:0210,0.0,2020,06,24,02
20200624:0310,0.0,2020,06,24,03
20200624:0410,9050.4,2020,06,24,04
20200624:0510,43946.4,2020,06,24,05
20200624:0610,68456.40000000001,2020,06,24,06
20200624:0710,86832.0,2020,06,24,07
20200624:0810,93921.59999999999,2020,06,24,08
20200624:0910,91161.59999999999,2020,06,24,09
20200624:1010,91226.40000000001,2020,06,24,10
20200624:1110,87523.2,2020,06,24,11
20200624:1210,86798.40000000001,2020,06,24,12
20200624:1310,87477.6,2020,06,24,13
20200624:1410,95044.79999999999,2020,06,24,14
20200624:1510,87535.20000000001,2020,06,24,15
20200624:1610,81770.4,2020,06,24,16
20200624:1710,65412.0,2020,06,24,17
20200624:1810,28837.2,2020,06,24,18
20200624:1910,0.0,2020,06,24,19
20200624:2010,0.0,2020,06,24,20
20200624:2110,0.0,2020,06,24,21
20200624:2210,0.0,2020,06,24,22
20200624:2310,0.0,2020,06,24,23
20200625:0010,0.0,2020,06,25,00
20200625:0110,0.0,2020,06,25,01
20200625:0210,0.0,2020,06,25,02
20200625:0310,0.0,2020,06,25,03
20200625:0410,0.0,2020,06,25,04
20200625:0510,0.0,2020,06,25,05
20200625:0610,0.0,2020,06,25,06
20200625:0710,6738.0,2020,06,25,07
20200625:0810,28003.2,2020,06,25,08
20200625:0910,52003.200000000004,2020,06,25,09
20200625:1010,47948.4,2020,06,25,10
20200625:1110,74101.2,2020,06,25,11
20200625:1210,24834.0,2020,06,25,12
20200625:1310,44283.6,2020,06,25,13
20200625:1410,51024.0,2020,06,25,14
20200625:1510,37029.6,2020,06,25,15
20200625:1610,21318.0,2020,06,25,16
20200625:1710,342.0,2020,06,25,17
20200625:1810,639.6,2020,06,25,18
20200625:1910,0.0,2020,06,25,19
20200625:2010,0.0,2020,06,25,20
20200625:2110,0.0,2020,06,25,21
20200625:2210,0.0,2020,06,25,22
20200625:2310,0.0,2020,06,25,23
20200626:0010,0.0,2020,06,26,00
20200626:0110,0.0,2020,06,26,01
20200626:0210,0.0,2020,06,26,02
20200626:0310,0.0,2020,06,26,03
20200626:0410,0.0,2020,06,26,04
20200626:0510,0.0,2020,06,26,05
20200626:0610,0.0,2020,06,26,06
20200626:0710,33741.6,2020,06,26,07
20200626:0810,9685.199999999999,2020,06,26,08
20200626:0910,18184.8,2020,06,26,09
20200626:1010,30423.6,2020,06,26,10
20200626:1110,6526.8,2020,06,26,11
20200626:1210,4466.4,2020,06,26,12
20200626:1310,0.0,2020,06,26,13
20200626:1410,1465.2,2020,06,26,14
20200626:1510,1814.3999999999999,2020,06,26,15
20200626:1610,3078.0,2020,06,26,16
20200626:1710,2052.0,2020,06,26,17
20200626:1810,0.0,2020,06,26,18
20200626:1910,0.0,2020,06,26,19
20200626:2010,0.0,2020,06,26,20
20200626:2110,0.0,2020,06,26,21
20200626:2210,0.0,2020,06,26,22
20200626:2310,0.0,2020,06,26,23
20200627:0010,0.0,2020,06,27,00
20200627:0110,0.0,2020,06,27,01
20200627:0210,0.0,2020,06,27,02
20200627:0310,0.0,2020,06,27,03
20200627:0410,0.0,2020,06,27,04
20200627:0510,0.0,2020,06,27,05
20200627:0610,47037.600000000006,2020,06,27,06
20200627:0710,68461.2,2020,06,27,07
20200627:0810,63458.40000000001,2020,06,27,08
20200627:0910,82689.6,2020,06,27,09
20200627:1010,84518.40000000001,2020,06,27,10
20200627:1110,79676.40000000001,2020,06,27,11
20200627:1210,77274.0,2020,06,27,12
20200627:1310,22263.6,2020,06,27,13
20200627:1410,0.0,2020,06,27,14
20200627:1510,0.0,2020,06,27,15
20200627:1610,0.0,2020,06,27,16
20200627:1710,0.0,2020,06,27,17
20200627:1810,25540.8,2020,06,27,18
20200627:1910,0.0,2020,06,27,19
20200627:2010,0.0,2020,06,27,20
20200627:2110,0.0,2020,06,27,21
20200627:2210,0.0,2020,06,27,22
20200627:2310,0.0,2020,06,27,23
20200628:0010,0.0,2020,06,28,00
20200628:0110,0.0,2020,06,28,01
20200628:0210,0.0,2020,06,28,02
20200628:0310,0.0,2020,06,28,03
20200628:0410,1936.8000000000002,2020,06,28,04
20200628:0510,14884.800000000001,2020,06,28,05
20200628:0610,63577.2,2020,06,28,06
20200628:0710,81680.4,2020,06,28,07
20200628:0810,88586.40000000001,2020,06,28,08
20200628:0910,89746.8,2020,06,28,09
20200628:1010,84970.8,2020,06,28,10
20200628:1110,81574.79999999999,2020,06,28,11
20200628:1210,62810.399999999994,2020,06,28,12
20200628:1310,60523.200000000004,2020,06,28,13
20200628:1410,59496.0,2020,06,28,14
20200628:1510,47336.4,2020,06,28,15
20200628:1610,39511.2,2020,06,28,16
20200628:1710,51589.200000000004,2020,06,28,17
20200628:1810,30003.6,2020,06,28,18
20200628:1910,0.0,2020,06,28,19
20200628:2010,0.0,2020,06,28,20
20200628:2110,0.0,2020,06,28,21
20200628:2210,0.0,2020,06,28,22
20200628:2310,0.0,2020,06,28,23
20200629:0010,0.0,2020,06,29,00
20200629:0110,0.0,2020,06,29,01
20200629:0210,0.0,2020,06,29,02
20200629:0310,0.0,2020,06,29,03
20200629:0410,3958.8,2020,06,29,04
20200629:0510,40744.8,2020,06,29,05
20200629:0610,57031.2,2020,06,29,06
20200629:0710,76136.40000000001,2020,06,29,07
20200629:0810,87860.4,2020,06,29,08
20200629:0910,37756.799999999996,2020,06,29,09
20200629:1010,86023.2,2020,06,29,10
20200629:1110,85741.2,2020,06,29,11
20200629:1210,83254.79999999999,2020,06,29,12
20200629:1310,88714.79999999999,2020,06,29,13
20200629:1410,91005.6,2020,06,29,14
20200629:1510,86688.0,2020,06,29,15
20200629:1610,79251.59999999999,2020,06,29,16
20200629:1710,61492.8,2020,06,29,17
20200629:1810,36396.0,2020,06,29,18
20200629:1910,0.0,2020,06,29,19
20200629:2010,0.0,2020,06,29,20
20200629:2110,0.0,2020,06,29,21
20200629:2210,0.0,2020,06,29,22
20200629:2310,0.0,2020,06,29,23
20200630:0010,0.0,2020,06,30,00
20200630:0110,0.0,2020,06,30,01
20200630:0210,0.0,2020,06,30,02
20200630:0310,0.0,2020,06,30,03
20200630:0410,6080.400000000001,2020,06,30,04
20200630:0510,35252.399999999994,2020,06,30,05
20200630:0610,41896.799999999996,2020,06,30,06
20200630:0710,36824.4,2020,06,30,07
20200630:0810,61681.2,2020,06,30,08
20200630:0910,34879.200000000004,2020,06,30,09
20200630:1010,21919.2,2020,06,30,10
20200630:1110,60596.4,2020,06,30,11
20200630:1210,49249.200000000004,2020,06,30,12
20200630:1310,35079.6,2020,06,30,13
20200630:1410,16855.2,2020,06,30,14
20200630:1510,16322.400000000001,2020,06,30,15
20200630:1610,36433.200000000004,2020,06,30,16
20200630:1710,4442.400000000001,2020,06,30,17
20200630:1810,3194.4,2020,06,30,18
20200630:1910,0.0,2020,06,30,19
20200630:2010,0.0,2020,06,30,20
20200630:2110,0.0,2020,06,30,21
20200630:2210,0.0,2020,06,30,22
20200630:2310,0.0,2020,06,30,23
20200701:0010,0.0,2020,07,01,00
20200701:0110,0.0,2020,07,01,01
20200701:0210,0.0,2020,07,01,02
20200701:0310,0.0,2020,07,01,03
20200701:0410,0.0,2020,07,01,04
20200701:0510,4170.0,2020,07,01,05
20200701:0610,14721.6,2020,07,01,06
20200701:0710,42388.8,2020,07,01,07
20200701:0810,68283.59999999999,2020,07,01,08
20200701:0910,51417.600000000006,2020,07,01,09
20200701:1010,61701.59999999999,2020,07,01,10
20200701:1110,48842.399999999994,2020,07,01,11
20200701:1210,0.0,2020,07,01,12
20200701:1310,36820.799999999996,2020,07,01,13
20200701:1410,0.0,2020,07,01,14
20200701:1510,37548.0,2020,07,01,15
20200701:1610,7099.2,2020,07,01,16
20200701:1710,0.0,2020,07,01,17
20200701:1810,0.0,2020,07,01,18
20200701:1910,0.0,2020,07,01,19
20200701:2010,0.0,2020,07,01,20
20200701:2110,0.0,2020,07,01,21
20200701:2210,0.0,2020,07,01,22
20200701:2310,0.0,2020,07,01,23
20200702:0010,0.0,2020,07,02,00
20200702:0110,0.0,2020,07,02,01
20200702:0210,0.0,2020,07,02,02
20200702:0310,0.0,2020,07,02,03
20200702:0410,2139.6,2020,07,02,04
20200702:0510,42993.6,2020,07,02,05
20200702:0610,64602.0,2020,07,02,06
20200702:0710,82753.2,2020,07,02,07
20200702:0810,84855.6,2020,07,02,08
20200702:0910,87460.8,2020,07,02,09
20200702:1010,84494.4,2020,07,02,10
20200702:1110,82743.59999999999,2020,07,02,11
20200702:1210,81728.40000000001,2020,07,02,12
20200702:1310,30434.4,2020,07,02,13
20200702:1410,23904.0,2020,07,02,14
20200702:1510,907.1999999999999,2020,07,02,15
20200702:1610,0.0,2020,07,02,16
20200702:1710,40358.4,2020,07,02,17
20200702:1810,2563.2,2020,07,02,18
20200702:1910,0.0,2020,07,02,19
20200702:2010,0.0,2020,07,02,20
20200702:2110,0.0,2020,07,02,21
20200702:2210,0.0,2020,07,02,22
20200702:2310,0.0,2020,07,02,23
20200703:0010,0.0,2020,07,03,00
20200703:0110,0.0,2020,07,03,01
20200703:0210,0.0,2020,07,03,02
20200703:0310,0.0,2020,07,03,03
20200703:0410,6615.6,2020,07,03,04
20200703:0510,43258.8,2020,07,03,05
20200703:0610,65734.79999999999,2020,07,03,06
20200703:0710,79184.4,2020,07,03,07
20200703:0810,86036.40000000001,2020,07,03,08
20200703:0910,85220.4,2020,07,03,09
20200703:1010,77610.0,2020,07,03,10
20200703:1110,70573.2,2020,07,03,11
20200703:1210,61777.2,2020,07,03,12
20200703:1310,76939.2,2020,07,03,13
20200703:1410,0.0,2020,07,03,14
20200703:1510,0.0,2020,07,03,15
20200703:1610,0.0,2020,07,03,16
20200703:1710,0.0,2020,07,03,17
20200703:1810,0.0,2020,07,03,18
20200703:1910,0.0,2020,07,03,19
20200703:2010,0.0,2020,07,03,20
20200703:2110,0.0,2020,07,03,21
20200703:2210,0.0,2020,07,03,22
20200703:2310,0.0,2020,07,03,23
20200704:0010,0.0,2020,07,04,00
20200704:0110,0.0,2020,07,04,01
20200704:0210,0.0,2020,07,04,02
20200704:0310,0.0,2020,07,04,03
20200704:0410,6838.8,2020,07,04,04
20200704:0510,51504.0,2020,07,04,05
20200704:0610,71528.40000000001,2020,07,04,06
20200704:0710,86438.40000000001,2020,07,04,07
20200704:0810,93764.4,2020,07,04,08
20200704:0910,91544.4,2020,07,04,09
20200704:1010,88476.0,2020,07,04,10
20200704:1110,83338.8,2020,07,04,11
20200704:1210,85545.6,2020,07,04,12
20200704:1310,86133.59999999999,2020,07,04,13
20200704:1410,90135.6,2020,07,04,14
20200704:1510,87714.0,2020,07,04,15
20200704:1610,79146.0,2020,07,04,16
20200704:1710,65792.4,2020,07,04,17
20200704:1810,40575.6,2020,07,04,18
20200704:1910,0.0,2020,07,04,19
20200704:2010,0.0,2020,07,04,20
20200704:2110,0.0,2020,07,04,21
20200704:2210,0.0,2020,07,04,22
20200704:2310,0.0,2020,07,04,23
20200705:0010,0.0,2020,07,05,00
20200705:0110,0.0,2020,07,05,01
20200705:0210,0.0,2020,07,05,02
20200705:0310,0.0,2020,07,05,03
20200705:0410,4726.8,2020,07,05,04
20200705:0510,48114.0,2020,07,05,05
20200705:0610,69603.59999999999,2020,07,05,06
20200705:0710,84428.40000000001,2020,07,05,07
20200705:0810,93428.40000000001,2020,07,05,08
20200705:0910,91144.79999999999,2020,07,05,09
20200705:1010,88160.4,2020,07,05,10
20200705:1110,84789.6,2020,07,05,11
20200705:1210,86984.4,2020,07,05,12
20200705:1310,89176.8,2020,07,05,13
20200705:1410,93280.8,2020,07,05,14
20200705:1510,90676.8,2020,07,05,15
20200705:1610,81816.0,2020,07,05,16
20200705:1710,65534.4,2020,07,05,17
20200705:1810,39415.2,2020,07,05,18
20200705:1910,0.0,2020,07,05,19
20200705:2010,0.0,2020,07,05,20
20200705:2110,0.0,2020,07,05,21
20200705:2210,0.0,2020,07,05,22
20200705:2310,0.0,2020,07,05,23
20200706:0010,0.0,2020,07,06,00
20200706:0110,0.0,2020,07,06,01
20200706:0210,0.0,2020,07,06,02
20200706:0310,0.0,2020,07,06,03
20200706:0410,2457.6,2020,07,06,04
20200706:0510,43614.0,2020,07,06,05
20200706:0610,66427.2,2020,07,06,06
20200706:0710,82416.0,2020,07,06,07
20200706:0810,89643.59999999999,2020,07,06,08
20200706:0910,85959.6,2020,07,06,09
20200706:1010,87970.8,2020,07,06,10
20200706:1110,84627.6,2020,07,06,11
20200706:1210,83598.0,2020,07,06,12
20200706:1310,83953.2,2020,07,06,13
20200706:1410,82915.20000000001,2020,07,06,14
20200706:1510,85470.0,2020,07,06,15
20200706:1610,75482.4,2020,07,06,16
20200706:1710,60136.799999999996,2020,07,06,17
20200706:1810,34375.2,2020,07,06,18
20200706:1910,0.0,2020,07,06,19
20200706:2010,0.0,2020,07,06,20
20200706:2110,0.0,2020,07,06,21
20200706:2210,0.0,2020,07,06,22
20200706:2310,0.0,2020,07,06,23
20200707:0010,0.0,2020,07,07,00
20200707:0110,0.0,2020,07,07,01
20200707:0210,0.0,2020,07,07,02
20200707:0310,0.0,2020,07,07,03
20200707:0410,0.0,2020,07,07,04
20200707:0510,46653.6,2020,07,07,05
20200707:0610,67306.8,2020,07,07,06
20200707:0710,79510.8,2020,07,07,07
20200707:0810,64387.2,2020,07,07,08
20200707:0910,82597.2,2020,07,07,09
20200707:1010,68479.2,2020,07,07,10
20200707:1110,34681.2,2020,07,07,11
20200707:1210,0.0,2020,07,07,12
20200707:1310,70557.6,2020,07,07,13
20200707:1410,26780.399999999998,2020,07,07,14
20200707:1510,4550.400000000001,2020,07,07,15
20200707:1610,7129.2,2020,07,07,16
20200707:1710,1720.8,2020,07,07,17
20200707:1810,12376.8,2020,07,07,18
20200707:1910,0.0,2020,07,07,19
20200707:2010,0.0,2020,07,07,20
20200707:2110,0.0,2020,07,07,21
20200707:2210,0.0,2020,07,07,22
20200707:2310,0.0,2020,07,07,23
20200708:0010,0.0,2020,07,08,00
20200708:0110,0.0,2020,07,08,01
20200708:0210,0.0,2020,07,08,02
20200708:0310,0.0,2020,07,08,03
20200708:0410,0.0,2020,07,08,04
20200708:0510,547.1999999999999,2020,07,08,05
20200708:0610,3771.6,2020,07,08,06
20200708:0710,32380.799999999996,2020,07,08,07
20200708:0810,71637.6,2020,07,08,08
20200708:0910,87998.40000000001,2020,07,08,09
20200708:1010,85208.40000000001,2020,07,08,10
20200708:1110,81933.59999999999,2020,07,08,11
20200708:1210,82452.0,2020,07,08,12
20200708:1310,86016.0,2020,07,08,13
20200708:1410,84987.6,2020,07,08,14
20200708:1510,84170.4,2020,07,08,15
20200708:1610,77322.0,2020,07,08,16
20200708:1710,59328.0,2020,07,08,17
20200708:1810,33381.6,2020,07,08,18
20200708:1910,0.0,2020,07,08,19
20200708:2010,0.0,2020,07,08,20
20200708:2110,0.0,2020,07,08,21
20200708:2210,0.0,2020,07,08,22
20200708:2310,0.0,2020,07,08,23
20200709:0010,0.0,2020,07,09,00
20200709:0110,0.0,2020,07,09,01
20200709:0210,0.0,2020,07,09,02
20200709:0310,0.0,2020,07,09,03
20200709:0410,0.0,2020,07,09,04
20200709:0510,36933.6,2020,07,09,05
20200709:0610,60276.0,2020,07,09,06
20200709:0710,77703.59999999999,2020,07,09,07
20200709:0810,86574.0,2020,07,09,08
20200709:0910,86198.40000000001,2020,07,09,09
20200709:1010,85154.4,2020,07,09,10
20200709:1110,81902.4,2020,07,09,11
20200709:1210,83937.6,2020,07,09,12
20200709:1310,84273.59999999999,2020,07,09,13
20200709:1410,89800.8,2020,07,09,14
20200709:1510,80797.2,2020,07,09,15
20200709:1610,75760.8,2020,07,09,16
20200709:1710,58078.8,2020,07,09,17
20200709:1810,32246.4,2020,07,09,18
20200709:1910,0.0,2020,07,09,19
20200709:2010,0.0,2020,07,09,20
20200709:2110,0.0,2020,07,09,21
20200709:2210,0.0,2020,07,09,22
20200709:2310,0.0,2020,07,09,23
20200710:0010,0.0,2020,07,10,00
20200710:0110,0.0,2020,07,10,01
20200710:0210,0.0,2020,07,10,02
20200710:0310,0.0,2020,07,10,03
20200710:0410,0.0,2020,07,10,04
20200710:0510,18346.8,2020,07,10,05
20200710:0610,38347.2,2020,07,10,06
20200710:0710,61082.399999999994,2020,07,10,07
20200710:0810,72486.0,2020,07,10,08
20200710:0910,56547.600000000006,2020,07,10,09
20200710:1010,37664.4,2020,07,10,10
20200710:1110,63818.40000000001,2020,07,10,11
20200710:1210,73359.6,2020,07,10,12
20200710:1310,77937.6,2020,07,10,13
20200710:1410,0.0,2020,07,10,14
20200710:1510,33235.2,2020,07,10,15
20200710:1610,29587.2,2020,07,10,16
20200710:1710,0.0,2020,07,10,17
20200710:1810,0.0,2020,07,10,18
20200710:1910,0.0,2020,07,10,19
20200710:2010,0.0,2020,07,10,20
20200710:2110,0.0,2020,07,10,21
20200710:2210,0.0,2020,07,10,22
20200710:2310,0.0,2020,07,10,23
20200711:0010,0.0,2020,07,11,00
20200711:0110,0.0,2020,07,11,01
20200711:0210,0.0,2020,07,11,02
20200711:0310,0.0,2020,07,11,03
20200711:0410,0.0,2020,07,11,04
20200711:0510,22998.0,2020,07,11,05
20200711:0610,44245.2,2020,07,11,06
20200711:0710,55406.4,2020,07,11,07
20200711:0810,75627.6,2020,07,11,08
20200711:0910,71484.0,2020,07,11,09
20200711:1010,31581.600000000002,2020,07,11,10
20200711:1110,9547.2,2020,07,11,11
20200711:1210,1887.6000000000001,2020,07,11,12
20200711:1310,42332.399999999994,2020,07,11,13
20200711:1410,35332.8,2020,07,11,14
20200711:1510,20846.4,2020,07,11,15
20200711:1610,67162.8,2020,07,11,16
20200711:1710,0.0,2020,07,11,17
20200711:1810,0.0,2020,07,11,18
20200711:1910,0.0,2020,07,11,19
20200711:2010,0.0,2020,07,11,20
20200711:2110,0.0,2020,07,11,21
20200711:2210,0.0,2020,07,11,22
20200711:2310,0.0,2020,07,11,23
20200712:0010,0.0,2020,07,12,00
20200712:0110,0.0,2020,07,12,01
20200712:0210,0.0,2020,07,12,02
20200712:0310,0.0,2020,07,12,03
20200712:0410,0.0,2020,07,12,04
20200712:0510,33403.200000000004,2020,07,12,05
20200712:0610,59156.4,2020,07,12,06
20200712:0710,55800.0,2020,07,12,07
20200712:0810,76164.0,2020,07,12,08
20200712:0910,58090.799999999996,2020,07,12,09
20200712:1010,58831.2,2020,07,12,10
20200712:1110,15623.999999999998,2020,07,12,11
20200712:1210,3896.3999999999996,2020,07,12,12
20200712:1310,3117.6,2020,07,12,13
20200712:1410,592.8000000000001,2020,07,12,14
20200712:1510,0.0,2020,07,12,15
20200712:1610,5029.2,2020,07,12,16
20200712:1710,14290.800000000001,2020,07,12,17
20200712:1810,28860.0,2020,07,12,18
20200712:1910,0.0,2020,07,12,19
20200712:2010,0.0,2020,07,12,20
20200712:2110,0.0,2020,07,12,21
20200712:2210,0.0,2020,07,12,22
20200712:2310,0.0,2020,07,12,23
20200713:0010,0.0,2020,07,13,00
20200713:0110,0.0,2020,07,13,01
20200713:0210,0.0,2020,07,13,02
20200713:0310,0.0,2020,07,13,03
20200713:0410,0.0,2020,07,13,04
20200713:0510,0.0,2020,07,13,05
20200713:0610,1606.8000000000002,2020,07,13,06
20200713:0710,226.79999999999998,2020,07,13,07
20200713:0810,1755.6000000000001,2020,07,13,08
20200713:0910,34050.0,2020,07,13,09
20200713:1010,6324.0,2020,07,13,10
20200713:1110,13459.199999999999,2020,07,13,11
20200713:1210,15175.199999999999,2020,07,13,12
20200713:1310,9746.4,2020,07,13,13
20200713:1410,296.40000000000003,2020,07,13,14
20200713:1510,4585.2,2020,07,13,15
20200713:1610,18475.2,2020,07,13,16
20200713:1710,24829.2,2020,07,13,17
20200713:1810,17586.0,2020,07,13,18
20200713:1910,0.0,2020,07,13,19
20200713:2010,0.0,2020,07,13,20
20200713:2110,0.0,2020,07,13,21
20200713:2210,0.0,2020,07,13,22
20200713:2310,0.0,2020,07,13,23
20200714:0010,0.0,2020,07,14,00
20200714:0110,0.0,2020,07,14,01
20200714:0210,0.0,2020,07,14,02
20200714:0310,0.0,2020,07,14,03
20200714:0410,0.0,2020,07,14,04
20200714:0510,0.0,2020,07,14,05
20200714:0610,968.4000000000001,2020,07,14,06
20200714:0710,226.79999999999998,2020,07,14,07
20200714:0810,3343.2,2020,07,14,08
20200714:0910,82035.6,2020,07,14,09
20200714:1010,69742.8,2020,07,14,10
20200714:1110,44476.799999999996,2020,07,14,11
20200714:1210,35796.0,2020,07,14,12
20200714:1310,14148.0,2020,07,14,13
20200714:1410,24954.0,2020,07,14,14
20200714:1510,22048.800000000003,2020,07,14,15
20200714:1610,12745.199999999999,2020,07,14,16
20200714:1710,12985.199999999999,2020,07,14,17
20200714:1810,2046.0,2020,07,14,18
20200714:1910,0.0,2020,07,14,19
20200714:2010,0.0,2020,07,14,20
20200714:2110,0.0,2020,07,14,21
20200714:2210,0.0,2020,07,14,22
20200714:2310,0.0,2020,07,14,23
20200715:0010,0.0,2020,07,15,00
20200715:0110,0.0,2020,07,15,01
20200715:0210,0.0,2020,07,15,02
20200715:0310,0.0,2020,07,15,03
20200715:0410,0.0,2020,07,15,04
20200715:0510,2332.8,2020,07,15,05
20200715:0610,6164.4,2020,07,15,06
20200715:0710,12316.8,2020,07,15,07
20200715:0810,18175.2,2020,07,15,08
20200715:0910,56362.8,2020,07,15,09
20200715:1010,39489.6,2020,07,15,10
20200715:1110,19750.8,2020,07,15,11
20200715:1210,14020.800000000001,2020,07,15,12
20200715:1310,4015.2000000000003,2020,07,15,13
20200715:1410,7588.8,2020,07,15,14
20200715:1510,73266.0,2020,07,15,15
20200715:1610,28683.6,2020,07,15,16
20200715:1710,6693.6,2020,07,15,17
20200715:1810,4818.0,2020,07,15,18
20200715:1910,0.0,2020,07,15,19
20200715:2010,0.0,2020,07,15,20
20200715:2110,0.0,2020,07,15,21
20200715:2210,0.0,2020,07,15,22
20200715:2310,0.0,2020,07,15,23
20200716:0010,0.0,2020,07,16,00
20200716:0110,0.0,2020,07,16,01
20200716:0210,0.0,2020,07,16,02
20200716:0310,0.0,2020,07,16,03
20200716:0410,0.0,2020,07,16,04
20200716:0510,22406.4,2020,07,16,05
20200716:0610,53151.6,2020,07,16,06
20200716:0710,73695.6,2020,07,16,07
20200716:0810,84045.6,2020,07,16,08
20200716:0910,82600.8,2020,07,16,09
20200716:1010,80425.20000000001,2020,07,16,10
20200716:1110,80804.4,2020,07,16,11
20200716:1210,79632.0,2020,07,16,12
20200716:1310,81109.2,2020,07,16,13
20200716:1410,82748.40000000001,2020,07,16,14
20200716:1510,80236.8,2020,07,16,15
20200716:1610,74668.8,2020,07,16,16
20200716:1710,51639.6,2020,07,16,17
20200716:1810,29886.0,2020,07,16,18
20200716:1910,0.0,2020,07,16,19
20200716:2010,0.0,2020,07,16,20
20200716:2110,0.0,2020,07,16,21
20200716:2210,0.0,2020,07,16,22
20200716:2310,0.0,2020,07,16,23
20200717:0010,0.0,2020,07,17,00
20200717:0110,0.0,2020,07,17,01
20200717:0210,0.0,2020,07,17,02
20200717:0310,0.0,2020,07,17,03
20200717:0410,0.0,2020,07,17,04
20200717:0510,33388.8,2020,07,17,05
20200717:0610,69165.6,2020,07,17,06
20200717:0710,76938.0,2020,07,17,07
20200717:0810,84812.4,2020,07,17,08
20200717:0910,90046.8,2020,07,17,09
20200717:1010,75246.0,2020,07,17,10
20200717:1110,58504.8,2020,07,17,11
20200717:1210,15002.4,2020,07,17,12
20200717:1310,1891.2,2020,07,17,13
20200717:1410,12699.6,2020,07,17,14
20200717:1510,50462.399999999994,2020,07,17,15
20200717:1610,48217.2,2020,07,17,16
20200717:1710,22024.8,2020,07,17,17
20200717:1810,37221.6,2020,07,17,18
20200717:1910,0.0,2020,07,17,19
20200717:2010,0.0,2020,07,17,20
20200717:2110,0.0,2020,07,17,21
20200717:2210,0.0,2020,07,17,22
20200717:2310,0.0,2020,07,17,23
20200718:0010,0.0,2020,07,18,00
20200718:0110,0.0,2020,07,18,01
20200718:0210,0.0,2020,07,18,02
20200718:0310,0.0,2020,07,18,03
20200718:0410,0.0,2020,07,18,04
20200718:0510,0.0,2020,07,18,05
20200718:0610,988.8000000000001,2020,07,18,06
20200718:0710,1844.3999999999999,2020,07,18,07
20200718:0810,0.0,2020,07,18,08
20200718:0910,30580.8,2020,07,18,09
20200718:1010,66960.0,2020,07,18,10
20200718:1110,52310.4,2020,07,18,11
20200718:1210,54874.8,2020,07,18,12
20200718:1310,28304.4,2020,07,18,13
20200718:1410,10480.800000000001,2020,07,18,14
20200718:1510,70770.0,2020,07,18,15
20200718:1610,72411.59999999999,2020,07,18,16
20200718:1710,54957.600000000006,2020,07,18,17
20200718:1810,31956.0,2020,07,18,18
20200718:1910,0.0,2020,07,18,19
20200718:2010,0.0,2020,07,18,20
20200718:2110,0.0,2020,07,18,21
20200718:2210,0.0,2020,07,18,22
20200718:2310,0.0,2020,07,18,23
20200719:0010,0.0,2020,07,19,00
20200719:0110,0.0,2020,07,19,01
20200719:0210,0.0,2020,07,19,02
20200719:0310,0.0,2020,07,19,03
20200719:0410,0.0,2020,07,19,04
20200719:0510,31126.8,2020,07,19,05
20200719:0610,56007.600000000006,2020,07,19,06
20200719:0710,79111.2,2020,07,19,07
20200719:0810,88518.0,2020,07,19,08
20200719:0910,87202.8,2020,07,19,09
20200719:1010,71614.79999999999,2020,07,19,10
20200719:1110,72040.8,2020,07,19,11
20200719:1210,79449.6,2020,07,19,12
20200719:1310,87286.8,2020,07,19,13
20200719:1410,82389.6,2020,07,19,14
